-3.065860901918594283e+00,-3.483315139888156331e+00,-3.504261573762776028e+00,-4.014314354015375841e+00,-1.805997200415770054e+00,-5.273602309149183043e+00,-2.912334070176618273e+00,-2.440916305249237972e+00,-3.015667025282410041e+00,-2.942582187443965935e+00,-3.663956946499014045e+00,-4.139139266182535692e+00,-1.994498505300788871e+00,-1.435359319666711597e+00,-3.558185754549937130e+00,-3.381423792053298794e+00,-2.440916305249237972e+00,-2.865455445496011055e+00,-1.638560315385735766e+00,-2.005194675116550584e+00,-2.504149401279809783e+00,-3.294531109915725953e+00,-3.065860901918594283e+00,-1.187438975787834305e+00,-5.196855528285817982e+00,-1.133453315514614035e+00,-3.050975284230992735e+00,1.199136100277919531e-01,-3.269001661399497660e+00,-2.650398749887932226e+00,-3.118804422740720117e+00,-2.712843346557288982e+00,-3.553651156535771349e+00,-2.339988299460955545e+00,-2.762894617401828512e+00,-1.979008038736104202e+00,-3.553651156535771349e+00,-4.054953520037654968e+00,-2.043436946667115173e+00,-2.908957268692845766e+00,-2.030550664279631157e+00,-1.489931617861304680e+00,-4.107480640353236900e+00,-2.764548715006948321e+00,-3.273256230948538903e+00,-6.797791151156541423e-01,-3.525937443966289830e+00,-2.306528154837951039e+00,-2.794454431285861240e+00,-3.157305394925586928e+00,-3.433381102071005220e+00,-3.818452601084812326e+00,-3.526671345481441122e+00,-3.603989319974897132e+00,-3.226743068630087752e+00,-4.399954752779271061e+00,-4.054953520037654968e+00,-1.489931617861304680e+00,-1.805997200415770054e+00,-3.406965427901425869e+00,-2.077692734949345699e+00,-3.320746831293705625e+00,-5.173620450062754728e-01,-3.531312057333691801e+00,-3.696839488636363136e+00,-4.050310426752735005e+00,-3.376455055361305302e+00,-3.433381102071005220e+00,7.437525915590809111e-01,-2.355405169249820574e+00,-2.643648071179621084e+00,-4.013221574098977840e+00
-3.620406356464048514e+00,-5.048186363916529196e-01,-4.089955046956248452e+00,-3.750794540495562046e+00,-2.855676687595257501e+00,-4.831585992132866991e+00,-1.514286284628832746e+00,-2.892810244643177153e+00,-3.257100591715976101e+00,-1.883374728236507201e+00,-3.343852051394119229e+00,-2.345141597184865923e+00,-4.509008994811278370e+00,-2.368576102883494183e+00,-2.471705568069750392e+00,-1.634745470374977527e+00,-2.892810244643177153e+00,-8.756244431650080928e-01,-1.476147727973148527e+00,-2.602601435023310206e+00,-3.927867349997758772e+00,-2.660935538820154100e+00,-3.620406356464048514e+00,-2.893528719377577385e+00,-6.199740143670432246e+00,-2.436658443719740941e+00,-3.398090668846378115e+00,-5.537749560135377003e+00,-4.050295367693204973e+00,-3.925078237067419540e+00,-3.214987406423704730e+00,-4.756199989913931780e+00,-1.599047426932041827e+00,-5.128682938155595394e+00,-2.547043801551013065e+00,-3.438244635472700761e+00,-1.599047426932041827e+00,-4.219522284606419760e+00,-3.112405478135646497e+00,-1.856597128832706112e+00,-3.654210337939304942e+00,-3.111318564248251928e+00,-5.098622831495427832e+00,-1.620784146242378876e+00,-3.934619867312174613e+00,-4.896183544020082046e+00,-3.616234646763492488e+00,-1.987501348311143889e+00,-3.964792426623856336e+00,-7.647646023847943786e-01,-4.111236579926482726e+00,-6.059128591760803317e+00,-3.929759923570020241e+00,-6.342538271023846264e+00,-5.950810667697687073e+00,-2.691679694504213849e+00,-4.219522284606419760e+00,-3.111318564248251928e+00,-2.855676687595257501e+00,-3.528702024638022294e+00,-4.294118491684595917e-01,-3.477448462995338385e+00,-5.295304935449165917e+00,-2.796317884839519152e+00,-5.748500327797202658e+00,-5.069919983862290813e+00,-3.737410766317015742e+00,-4.111236579926482726e+00,-6.812482839676348156e+00,-4.206774633119284346e+00,-4.170542010573560887e+00,-4.325983811861216388e+00
-3.309275820333512197e+00,-4.274661293734309808e+00,-4.183894440895642219e+00,-3.448230437931459669e+00,-3.477296734215303609e+00,-5.207693218240093458e+00,-4.151873697216245773e+00,-2.312011876344809203e+00,-2.661005020620404782e+00,-3.525361907723686183e+00,-3.893939463981532345e+00,-4.083253485296753915e+00,-2.795518318820602310e+00,-1.461058620366012306e+00,-1.933098341962524502e+00,-3.105695353824860838e+00,-2.312011876344809203e+00,-3.321137263677828688e+00,-2.204119755945176617e+00,-2.570666703088577254e+00,-1.135472245102652877e+00,-3.223377263761879163e+00,-3.309275820333512197e+00,-2.442829418678276632e+00,-6.415969747400036560e+00,-2.044175926237224328e+00,-4.998556869312578144e+00,-5.473530445916262366e+00,-3.150149680047516387e+00,-3.597164484153666741e+00,-2.549486240922538727e+00,-4.707540316254259061e+00,-3.656098708983324119e+00,-4.821573381046037277e+00,-3.060767577774789583e+00,-3.763885661113725689e+00,-3.656098708983324119e+00,-4.100116690200824365e+00,-2.825284266014434387e+00,-2.529470089205666294e+00,-3.116127587356553708e+00,-2.026033016462704506e+00,-4.932393227765824228e+00,-3.066967129925363356e+00,-4.574013806706114238e+00,-4.741492401828939940e+00,-4.109766115294961608e+00,-3.325030485840281713e+00,-3.633294757626187810e+00,-3.961355511475703306e+00,-4.338596719786623090e+00,-5.866646074278285994e+00,-4.181158524968621393e+00,-6.220568574054150979e+00,-5.683444700331719446e+00,-4.596341699166218042e+00,-4.100116690200824365e+00,-2.026033016462704506e+00,-3.477296734215303609e+00,-1.301545847481845097e+00,-7.958162780728885721e-01,-3.206323754370629331e+00,-5.737437802582032731e+00,-4.684342360363994651e+00,-5.274461866258741694e+00,-5.167443293885600752e+00,-3.671385125291375839e+00,-4.338596719786623090e+00,-5.566008480701989392e+00,-3.044769971114622997e+00,-3.014131754163305033e+00,-4.650605023982429032e+00
-3.606041554599247245e+00,-2.708256864829881483e+00,-2.572326841828043609e+00,-4.037012489213509525e+00,-1.216836361254931109e+00,-4.765880863927738353e+00,-3.628709361551909485e+00,-3.140537517370450171e+00,-3.174728796844181300e+00,-3.379615986977765552e+00,-3.010664405706473090e+00,-2.551580991124259956e+00,-1.744032304834588487e+00,-1.522917594724986445e+00,-3.124182258046440452e+00,-8.906895263190338641e-01,-3.140537517370450171e+00,-6.517316692722339155e-01,-1.507965909791330272e+00,-1.222502367424241898e+00,3.429659833355750420e-01,-2.704029944414560127e+00,-3.606041554599247245e+00,-1.434321260170118739e+00,-4.773836880267168681e+00,-1.506005763067061132e+00,-3.819331927587636955e+00,-4.763681961067779191e+00,-3.651140356038192980e+00,-3.824670311659494004e+00,-3.021018874955173406e+00,-4.414941248655190442e+00,-3.606943697328312659e+00,-2.897418369391025816e+00,-7.457034752106871389e-01,-3.015517362745427477e+00,-3.606943697328312659e+00,-2.172610862694997369e+00,-2.252673543403711953e+00,-3.034044681280258171e+00,-5.737616199905869463e-01,-7.081134360431244890e-01,-2.131082038954634772e+00,-2.300125638083871493e+00,-3.871041778734086503e+00,-4.310198695535232716e+00,-2.888699681728527757e+00,-2.487209973019768761e+00,-5.728052471366774645e-01,-2.985277422897615107e+00,-2.284022127712031836e+00,-3.348988731620942794e+00,-1.595581601891699064e+00,-3.469024285009861597e+00,-3.339942369329388594e+00,-2.989552654877174476e+00,-2.172610862694997369e+00,-7.081134360431244890e-01,-1.216836361254931109e+00,-1.880362863798861861e+00,-1.693864063620674321e+00,-2.940006738053613233e+00,-2.107717522861753956e+00,-2.532390145911780355e+00,-3.080231097027972709e+00,-2.906953783396091229e+00,-3.622550626456876977e+00,-2.284022127712031836e+00,-3.530781207974718061e+00,-2.302374866219517813e+00,-2.942895696050706195e-02,-3.094282180159583895e+00
-3.478623139680832477e+00,-3.426904883477900565e+00,-4.718830338331540197e+00,-3.908632535833557853e+00,-2.704860836779406252e+00,-5.149039372086247290e+00,-4.091617286959833955e+00,-3.344325396158328800e+00,-3.432683342298726625e+00,-4.025128807490585992e+00,-4.123193543235609937e+00,-3.482525047068315782e+00,-2.768274729077012886e+00,-4.192701977009368086e+00,-3.289362910727093414e+00,-5.311493722123230121e+00,-3.344325396158328800e+00,-5.182034699575264192e+00,-4.350419289744709594e+00,-3.434769267191142283e+00,-1.936054995685404734e+00,-3.616355119239734073e+00,-3.478623139680832477e+00,-4.528260654109511840e+00,-4.730247136677426134e+00,-4.063610658171955770e+00,3.286495578239867932e+00,-4.790488487874305257e+00,-3.691029633427470369e+00,-3.900690125179307799e+00,-3.434043350479648371e+00,-3.961415607629549918e+00,-4.247474000358616664e+00,-1.528624663097319925e+00,-4.975715130222341465e+00,-4.491304076032140102e+00,-4.247474000358616664e+00,-4.123892913977048380e+00,-4.258734149464316943e+00,-3.386113445849022519e+00,-2.964699848428814732e+00,-2.126440941870629597e+00,-5.465056397928994336e+00,-4.692549880508114057e+00,-4.590359960552268248e+00,-4.000204523041061222e+00,-4.200995719024565034e+00,-4.347786896096691223e+00,-3.539559326390756766e+00,-4.754041991662183442e+00,-4.830001148691052570e+00,-5.888674046306258347e+00,-4.669824026134120842e+00,-5.022025450511027778e+00,-3.963106704993724083e+00,-3.314232142056661612e+00,-4.123892913977048380e+00,-2.126440941870629597e+00,-2.704860836779406252e+00,-4.226283609719607703e+00,-4.436346581103191689e+00,-3.605070840617716321e+00,-3.577152254796484687e+00,-4.532186183207818075e+00,-5.142031796328672577e+00,-5.229855881298188791e+00,-4.482661349067599055e+00,-4.830001148691052570e+00,-2.232908247601757434e+00,-3.969041532886183887e+00,-2.405244807776358407e+00,-4.637056072933477324e+00
-3.762510086067778481e+00,-4.072242878815895750e+00,-3.530368799870001961e+00,-4.337216451917472959e+00,-3.126014682933252686e+00,-4.597291120337995807e+00,-4.792899338241887186e+00,-3.517052668885601641e+00,-3.556692666308050477e+00,-4.406102000963779020e+00,-3.925116620158687120e+00,-5.086691713734983189e+00,-3.749947223249506578e+00,-4.070936242743634637e+00,-3.546909530773713293e+00,-4.288912137041644534e+00,-3.517052668885601641e+00,-4.504732834773400363e+00,-4.131305070630491016e+00,-3.337362507284382218e+00,-3.329994389624798767e+00,-3.658429711314326926e+00,-3.762510086067778481e+00,-3.948452961801819150e+00,-4.046127090057379583e+00,-3.860114154675452269e+00,-4.989065196622290421e-01,-4.027784525170342356e+00,-3.711950379348216256e+00,-3.921173808162989882e+00,-3.467172721109018863e+00,-3.407394628608571452e+00,-4.727980993365608953e+00,-9.198542668269225064e-01,-3.622801377308589199e+00,-4.418576803304868683e+00,-4.727980993365608953e+00,-3.825408065492199583e+00,-4.094952098182266020e+00,-3.419475916711493646e+00,-3.661669545398512415e+00,-3.496167049096736257e+00,-2.890464323336918717e+00,-4.197182747640981759e+00,-4.703005648197955857e+00,-4.083217343553881662e+00,-3.975733481262326841e+00,-3.631032816842612032e+00,-3.993959093290522677e+00,-4.554945255065447007e+00,-4.066568747758651625e+00,-2.080515538147750476e+00,-3.520086263896360368e+00,-1.118354121839698401e+00,-2.699120691007710349e+00,-4.653101605926124762e+00,-3.825408065492199583e+00,-3.496167049096736257e+00,-3.126014682933252686e+00,-3.643911814847812458e+00,-4.141387373643985015e+00,-3.644173404720279841e+00,-2.461272301416531860e+00,-4.122716486238120481e+00,-5.417905922202796987e+00,-4.363043526985833864e+00,-3.579572770979020824e+00,-4.066568747758651625e+00,-4.359773049466558525e+00,-4.292235006079657467e+00,-3.553729656261206404e+00,-3.944194767572171578e+00
-2.763996100053792482e+00,-2.119649638722655549e+00,3.716630034628833013e+00,-3.611925076626098186e+00,-1.007716314634884203e+00,9.567589962121207936e-01,-3.728243161085709634e+00,-3.022996724829658088e+00,-2.988306885422270298e+00,-4.054120648982427966e+00,-1.322173729715797164e+00,-3.973812925856195832e+00,-1.390535801338084410e+00,-3.388069109876501450e+00,-2.915178761542944308e+00,-3.011202346831853838e+00,-3.022996724829658088e+00,-3.426236331276896863e+00,-3.468921620747041246e+00,-3.449017518939394122e+00,-4.908432618063026887e+00,-1.735877263761879119e+00,-2.763996100053792482e+00,-3.443295619144477460e+00,9.654113714810818037e-01,-3.334851916913215142e+00,-1.727694398450107416e+00,-9.177320776178944373e-01,-4.044351311749148081e+00,-3.128312502801685380e+00,-2.910733327169624740e+00,-2.728898125112066975e+00,-3.839402904787519333e+00,-8.136771106497669992e-01,-2.687195316702528647e+00,-4.275598947827012886e+00,-3.839402904787519333e+00,-1.824737902322036920e+00,-3.979480070210238640e+00,-3.893477115832884583e-01,-4.034338543067509164e+00,-4.411260289189977257e+00,2.857321224448628794e+00,-3.573756174214406833e+00,-4.240680473372781201e+00,-1.335460933297472064e+00,-1.785552828581674856e+00,-3.665152863462659116e+00,-2.960450934782364651e+00,-3.950341525461717573e+00,-5.816911253810288507e-01,-1.710060992693203996e+00,2.602378771068674990e+00,-1.489974168459745840e+00,-7.560554229424422124e-01,-3.488474566299085478e+00,-1.824737902322036920e+00,-4.411260289189977257e+00,-1.007716314634884203e+00,2.077649956713958801e+00,-3.133607653364264056e+00,-2.391900677447553303e+00,1.169963129818899272e+00,-3.833439096960730819e+00,-2.859339488636363669e+00,-1.707565671507979221e+00,2.475584571678321577e+00,-5.816911253810288507e-01,-2.646398923592432784e+00,-3.090486754331405628e+00,-4.423018700550251481e+00,-1.663775187152591206e+00
2.658698673121748235e-01,6.904499997198293437e-02,8.402022957010938375e-01,1.251961354951131034e-01,3.566193497007801305e-01,1.137440814393939403e+00,1.731605323762776205e+00,-1.031126095459028225e+00,-6.792742513896358192e-01,3.987348288730506729e-01,4.082749882329207991e-01,4.191513414470144916e+00,-1.454600437623273235e-01,3.074110377302984976e+00,1.432128468486643380e-01,2.105522594893088240e+00,-1.031126095459028225e+00,8.075482782942218662e+00,6.535856934031514243e+00,1.028196933275058456e+00,-1.726002548132956615e+00,1.287497758651600377e-01,2.658698673121748235e-01,9.173924660575801582e+00,1.863692257261969409e+00,3.067012884951586305e+00,3.426443130687421679e+00,3.868133769275599598e-01,-2.018105192083561317e-01,9.593914599022770329e-01,-1.104235658171955903e+00,5.838934042720100415e+00,1.559081943697327555e+00,6.559033089306529618e-01,2.363212608705397066e+00,9.365514018233365157e-01,1.559081943697327555e+00,-8.888404664246012388e-01,8.745991838690155840e-01,5.531056683700914522e-01,5.387966550676883681e-01,-9.563651842948714954e-01,2.198346865474269940e+00,3.552088814130581529e+00,2.204424421732114947e+00,7.616253137887747382e-01,5.356262327416104300e-03,3.154573243763449497e+00,-1.447484734316164756e+00,2.720899733279541710e+00,1.634392790702888121e+00,1.942590522458311320e+00,8.573904260803294486e-01,2.743242614757038567e+00,4.169119402232382754e+00,4.515488137663617785e+00,-8.888404664246012388e-01,-9.563651842948714954e-01,3.566193497007801305e-01,7.075741991382008544e-01,3.716334071577461540e+00,-1.351807437354312524e+00,1.951111148466918355e+00,1.126380250358614665e+00,-1.076239255536130646e+00,2.177582033351304833e-02,1.592018138111888081e+00,1.634392790702888121e+00,-9.395137114488052998e-02,-2.430217193663707087e-01,-1.022732525887602717e-02,-1.418637652411691152e-01
5.231137932580240069e+00,-8.607626923357091231e-01,4.574555442554239626e+00,1.640522475821453829e+00,-1.539563633982204083e+00,2.612877877331001741e+00,1.332887375044826905e+00,3.666688589855657376e+00,6.107205935090550319e+00,2.439177719315939630e+00,5.357429999887933114e+00,9.534306638873949469e-01,-1.792779391081674500e+00,2.323673314365922060e+00,4.436569490205306110e+00,2.119858556907845346e-02,3.666688589855657376e+00,-1.120962438503003478e+00,5.761541368287159681e-01,-2.534099104020978821e+00,-1.788997886128294912e+00,5.407537654653039816e+00,5.231137932580240069e+00,-7.675380433869013475e-01,1.682631651201363265e+00,7.682366611753630448e-01,-1.116359899615608775e+00,4.427547642661824767e+00,3.082426077528241048e+00,4.403476541487359341e+00,5.552174598238297953e+00,2.244237073023130247e+00,1.220882642998027512e+00,-2.055751702724359031e+00,-2.876032421104539605e-01,-1.988273773001838274e+00,1.220882642998027512e+00,5.993006852922716732e+00,-2.307918298648467204e+00,6.529038069302491643e+00,-2.860649731878698088e+00,-2.734628587558274759e+00,3.450124254751659070e+00,2.022572497114264234e+00,-9.709072978303709411e-02,5.051019253182714941e+00,5.639913371884525795e+00,2.961537113227317164e+00,-9.495826364140663722e-01,2.428154978034785749e+00,4.263938245248340309e+00,2.251186093553880330e+00,4.862984831674735275e+00,1.747700656715079459e+00,2.221275579388561017e+00,4.128948975703782276e-01,5.993006852922716732e+00,-2.734628587558274759e+00,-1.539563633982204083e+00,2.016161172561398499e-02,1.511031041274430331e+00,5.915179742132867347e+00,-2.893900170342474376e-01,-2.721628731845076588e-01,5.817059112762239081e+00,4.438879549937243318e+00,4.620019303613054795e+00,4.263938245248340309e+00,1.389819025125515140e+00,-1.402141765986417488e+00,-2.461188863720414233e+00,5.336574463197057305e+00
1.379768468710775853e+00,-5.236414802144968572e-01,5.012579918078718499e+00,1.177323175122153120e+00,1.627190445271876174e+00,3.591490930944054583e+00,1.226855906513358407e+00,4.775808636475703750e+00,1.889286354670971058e+00,2.433350213488434832e+00,4.291287808745741117e+00,3.329246514703244397e+00,2.802392569369736575e-01,3.045264223456831676e+00,5.885200026335843049e+00,3.310470704175638712e-01,4.775808636475703750e+00,1.252114484573919384e+00,2.337051572726151605e+00,3.202177119755244661e+00,3.905320295689887367e+00,5.376273085888471748e+00,1.379768468710775853e+00,1.308540045191186385e+00,1.686536080105791813e+00,3.668265798704500646e+00,-1.245410016165725331e+00,-4.958497932356110693e-01,6.297752417854581175e+00,1.570288895799712758e+00,2.816073199636902835e+00,-6.765103886498140262e-02,2.524087771203155306e+00,-1.464463823936480669e+00,1.737895317823200114e-01,2.905869583641519149e+00,2.524087771203155306e+00,2.075203822619686722e+00,3.361982633752465421e+00,8.689556717321138990e+00,1.863796655067689434e+00,3.041391225961538769e+00,4.714955257082661610e+00,3.247018884060649313e+00,1.039739107046799171e+00,-2.637243365608745727e-01,3.795886565357718734e+00,3.958739910430114861e+00,2.075535892392833814e-02,3.491878754258562534e+00,3.582761089071185179e+00,3.310655790523578279e+00,5.397367116057020908e+00,2.483190167204590182e+00,2.227540148153128730e+00,-5.027526559978513082e-02,2.075203822619686722e+00,3.041391225961538769e+00,1.627190445271876174e+00,-5.198291041890835962e-02,2.990285120528510365e+00,2.348891863344987563e+00,-6.769482920925228298e-01,6.317124181907828318e-01,2.969250801282055097e-01,3.436985610543303871e+00,5.420806016899767599e+00,3.582761089071185179e+00,-4.482054503989590932e-01,7.315412176965665481e-01,2.008799481267930620e+00,3.240187516810113966e+00
