5.957388741754541250e+00,1.988863854682084664e+01,2.100000000000000000e+01
3.817044678650333811e+00,1.125701925382291080e+01,0.000000000000000000e+00
7.051038120863800884e+00,1.869984147496960958e+01,7.000000000000000000e+00
4.023596602021637381e+00,1.130619658916495496e+01,1.100000000000000000e+01
4.242290987806804914e+00,1.398530044811918494e+01,1.500000000000000000e+01
1.678808498741206634e+01,4.831428226997648068e+01,6.100000000000000000e+01
6.928340699359522681e+00,1.990255309282021301e+01,9.300000000000000000e+01
5.362316560038065560e+00,1.805593285631972478e+01,9.000000000000000000e+00
6.599777743018278464e+00,3.559199980902050697e+01,5.200000000000000000e+01
7.618517827297334399e+00,4.111683688056445618e+01,3.200000000000000000e+01
6.824301096881176143e+00,3.596126520454426156e+01,6.200000000000000000e+01
8.154800181343393461e+00,3.033147070497838982e+01,5.800000000000000000e+01
7.749985245139585643e+00,2.434836850147003773e+01,2.100000000000000000e+01
7.140965107327462924e+00,3.326045328042783211e+01,8.700000000000000000e+01
5.035085648054120178e+00,1.487579667307162978e+01,0.000000000000000000e+00
5.719890547943653480e+00,1.686024458014053451e+01,7.400000000000000000e+01
5.362316560038065560e+00,1.805593285631972478e+01,9.000000000000000000e+00
7.285620047699259416e+00,2.331085946789078989e+01,3.500000000000000000e+01
7.949813406943937011e+00,4.390232437229241214e+01,1.300000000000000000e+01
5.687112093678974745e+00,1.768438992534375487e+01,9.000000000000000000e+01
4.263246780095126809e+00,1.235303204651975051e+01,5.000000000000000000e+01
5.929859506267275648e+00,1.643680220905122269e+01,3.700000000000000000e+01
5.957388741754541250e+00,1.988863854682084664e+01,2.100000000000000000e+01
5.191506989300251895e+00,1.467909629789222059e+01,1.100000000000000000e+01
7.238410822920879895e+00,2.737401553628412998e+01,1.400000000000000000e+01
3.142935860241200530e+00,8.380894440332403050e+00,2.000000000000000000e+01
4.124503893636713769e+00,1.053451090185740568e+01,2.500000000000000000e+01
5.735282405958336938e+00,1.468592743951383461e+01,2.000000000000000000e+00
4.830193237615170609e+00,1.303697292674235975e+01,2.100000000000000000e+01
4.544117967169837513e+00,1.762581034511371314e+01,5.700000000000000000e+01
7.626061554598269510e+00,1.919876168580697495e+01,2.500000000000000000e+01
5.869947773740115338e+00,2.001778852260530783e+01,9.000000000000000000e+00
6.655329484522006567e+00,2.101779477405303709e+01,8.600000000000000000e+01
4.040993834973054533e+00,9.548246943973275336e+00,6.000000000000000000e+01
6.891456930196218522e+00,1.596851060461409411e+01,1.300000000000000000e+01
3.240578185535420097e+00,9.093974054127903273e+00,1.070000000000000000e+02
6.655329484522006567e+00,2.101779477405303709e+01,8.600000000000000000e+01
6.146691660776649968e+00,1.581315827454744749e+01,3.600000000000000000e+01
7.262962441171629813e+00,2.326507822474265197e+01,5.000000000000000000e+00
5.687207080103919843e+00,2.939861009368819467e+01,3.000000000000000000e+01
5.046855613319887190e+00,1.378157550193993686e+01,5.000000000000000000e+01
5.030569938313489864e+00,1.476642781350072298e+01,6.000000000000000000e+01
6.402910699758490587e+00,1.390157216082351610e+01,1.900000000000000000e+01
6.338320540422100358e+00,1.867911456521182956e+01,5.000000000000000000e+01
6.073436968112733148e+00,1.467962914031726385e+01,3.000000000000000000e+00
6.132780407849004689e+00,2.089187151715009350e+01,6.400000000000000000e+01
8.230941060235945628e+00,3.672073313704859032e+01,1.500000000000000000e+01
4.743766103659646127e+00,1.432120731109851519e+01,6.100000000000000000e+01
5.726548258025767169e+00,1.770410075675959760e+01,3.400000000000000000e+01
6.168073054070525529e+00,1.978200403451939238e+01,5.700000000000000000e+01
5.877851742034576610e+00,1.895236627743064517e+01,3.000000000000000000e+01
5.064323362994329614e+00,1.335886560171736726e+01,6.600000000000000000e+01
5.920278315397641933e+00,1.762438512429284287e+01,7.000000000000000000e+00
9.734263881889440029e+00,2.735698178932839753e+01,9.000000000000000000e+00
8.554453503108968349e+00,2.573103875654121708e+01,9.000000000000000000e+00
5.441544201464975750e+00,1.334876550487434521e+01,5.400000000000000000e+01
6.146691660776649968e+00,1.581315827454744749e+01,3.600000000000000000e+01
5.030569938313489864e+00,1.476642781350072298e+01,6.000000000000000000e+01
4.242290987806804914e+00,1.398530044811918494e+01,1.500000000000000000e+01
7.789996086220956961e+00,3.360721832157496181e+01,2.700000000000000000e+01
6.661846638592958669e+00,2.581374553663865257e+01,2.300000000000000000e+01
3.704992483244776924e+00,1.102569700656782814e+01,2.900000000000000000e+01
4.525977489268038667e+00,1.275736298220050102e+01,2.900000000000000000e+01
5.755008058308881402e+00,1.216943319749637276e+01,2.700000000000000000e+01
6.437652824372895211e+00,1.963509872138780565e+01,6.500000000000000000e+01
5.585718183699301065e+00,1.480759093459396958e+01,6.000000000000000000e+00
8.663972597607111581e+00,2.504540473348124152e+01,4.700000000000000000e+01
5.877851742034576610e+00,1.895236627743064517e+01,3.000000000000000000e+01
7.268391678789578592e+00,1.883189999510483759e+01,8.000000000000000000e+00
6.617766193515163486e+00,1.863075332726835853e+01,1.810000000000000000e+02
6.882651399353802546e+00,2.162077574004621994e+01,4.400000000000000000e+01
8.161479491357411575e+00,2.001206166583943968e+01,5.200000000000000000e+01
